thing,ts,prop_rssi,prop_temp,prop_ojfawje,prop_waterheater,prop_hvac,prop_main,prop_office,prop_other,prop_refrigerator,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_m2x_deviceid
homepower,1.424662541642E9,null,null,null,3642.0,295.0,5584.0,240.0,0.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424665863518E9,null,null,null,0.0,3.0,887.0,248.0,489.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663341557E9,null,null,null,0.0,3.0,940.0,240.0,853.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42466374352E9,null,null,null,0.0,3.0,862.0,240.0,618.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664383519E9,null,null,null,3853.0,5.0,5017.0,268.0,763.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662522584E9,null,null,null,3642.0,1002.0,4721.0,240.0,778.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424665841568E9,null,null,null,0.0,3.0,887.0,268.0,559.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663643872E9,null,null,null,0.0,3.0,964.0,240.0,716.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424665161802E9,null,null,null,0.0,3.0,949.0,267.0,559.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663641519E9,null,null,null,0.0,3.0,964.0,240.0,578.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663343517E9,null,null,null,0.0,3.0,940.0,240.0,690.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424665861762E9,null,null,null,0.0,3.0,887.0,248.0,559.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663782628E9,null,null,null,3605.0,5.0,4115.0,240.0,618.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663802519E9,null,null,null,4272.0,5.0,5100.0,240.0,262.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664403519E9,null,null,null,0.0,3.0,955.0,268.0,559.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42466438264E9,null,null,null,3853.0,5.0,5017.0,268.0,577.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663383519E9,null,null,null,0.0,3.0,900.0,240.0,652.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42466228364E9,null,null,null,0.0,2114.0,3094.0,240.0,619.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662521542E9,null,null,null,0.0,1002.0,4721.0,240.0,778.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42466336164E9,null,null,null,0.0,3.0,1251.0,240.0,690.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663801838E9,null,null,null,3605.0,5.0,5100.0,240.0,262.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42466580152E9,null,null,null,0.0,3.0,949.0,268.0,559.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424665901683E9,null,null,null,0.0,3.0,825.0,248.0,489.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662281851E9,null,null,null,0.0,2114.0,3094.0,240.0,558.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664322702E9,null,null,null,4272.0,6.0,5299.0,268.0,345.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664402526E9,null,null,null,0.0,3.0,955.0,268.0,763.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664461616E9,null,null,null,0.0,3.0,955.0,288.0,559.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664401582E9,null,null,null,3853.0,3.0,955.0,268.0,763.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662982755E9,null,null,null,0.0,3.0,953.0,240.0,670.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662883518E9,null,null,null,2733.0,4.0,3484.0,240.0,392.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424665701521E9,null,null,null,0.0,3.0,949.0,293.0,559.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663301519E9,null,null,null,0.0,3.0,1103.0,240.0,670.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664302709E9,null,null,null,4272.0,6.0,5160.0,268.0,579.0,274.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662881812E9,null,null,null,4319.0,4.0,3484.0,240.0,680.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662881812E9,null,null,null,4319.0,4.0,3484.0,240.0,680.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662281852E9,null,null,null,0.0,2114.0,3094.0,240.0,558.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662521542E9,null,null,null,0.0,1002.0,4721.0,240.0,778.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42466288252E9,null,null,null,2733.0,4.0,3484.0,240.0,680.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662261519E9,null,null,null,0.0,1774.0,2694.0,240.0,644.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664321521E9,null,null,null,4272.0,6.0,5299.0,268.0,345.0,274.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664301644E9,null,null,null,4272.0,6.0,5160.0,268.0,579.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42466340352E9,null,null,null,0.0,3.0,965.0,240.0,717.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663381519E9,null,null,null,0.0,3.0,900.0,240.0,999.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663741677E9,null,null,null,0.0,3.0,862.0,240.0,716.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663042536E9,null,null,null,0.0,3.0,953.0,240.0,670.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664141758E9,null,null,null,4272.0,5.0,5160.0,268.0,579.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662561521E9,null,null,null,4319.0,6.0,5340.0,240.0,613.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424664381585E9,null,null,null,4272.0,5.0,5017.0,268.0,577.0,137.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424662523678E9,null,null,null,3642.0,1002.0,4721.0,240.0,0.0,135.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424663783778E9,null,null,null,3605.0,5.0,4115.0,240.0,262.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.419867451284E9,null,null,null,0.0,3.0,604.0,251.0,368.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41986679198E9,null,null,null,0.0,3.0,604.0,251.0,368.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41986463127E9,null,null,null,4247.0,5.0,4931.0,251.0,304.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864570787E9,null,null,null,0.0,4.0,2740.0,251.0,349.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864590791E9,null,null,null,2364.0,5.0,4816.0,251.0,113.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864572784E9,null,null,null,2364.0,4.0,2740.0,251.0,113.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419867095793E9,null,null,null,0.0,3.0,604.0,251.0,368.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864570787E9,null,null,null,0.0,4.0,2740.0,251.0,349.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419865033346E9,null,null,null,0.0,3.0,704.0,251.0,304.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864610782E9,null,null,null,4247.0,5.0,5083.0,251.0,304.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864571785E9,null,null,null,2364.0,4.0,2740.0,251.0,349.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41986735579E9,null,null,null,0.0,3.0,604.0,251.0,368.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419867243237E9,null,null,null,0.0,3.0,604.0,251.0,368.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41986711128E9,null,null,null,0.0,3.0,604.0,251.0,368.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419866471285E9,null,null,null,0.0,3.0,604.0,251.0,368.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419865033286E9,null,null,null,0.0,5.0,704.0,251.0,304.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419866371236E9,null,null,null,0.0,3.0,604.0,251.0,304.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419867471283E9,null,null,null,0.0,3.0,604.0,251.0,368.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419866733285E9,null,null,null,0.0,3.0,604.0,251.0,368.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419866451286E9,null,null,null,0.0,3.0,604.0,251.0,368.0,5.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419866371236E9,null,null,null,0.0,3.0,604.0,251.0,304.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419865011283E9,null,null,null,3685.0,5.0,4374.0,251.0,304.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419865011283E9,null,null,null,3685.0,5.0,4374.0,251.0,304.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419865033287E9,null,null,null,0.0,5.0,704.0,251.0,304.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419867211791E9,null,null,null,0.0,3.0,604.0,251.0,368.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864591784E9,null,null,null,4247.0,5.0,4816.0,251.0,113.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864611788E9,null,null,null,4247.0,5.0,5083.0,251.0,304.0,225.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864592798E9,null,null,null,4247.0,5.0,4816.0,251.0,304.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864631269E9,null,null,null,4247.0,5.0,4931.0,251.0,304.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419866891784E9,null,null,null,0.0,3.0,604.0,251.0,368.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864991284E9,null,null,null,4311.0,5.0,4931.0,251.0,304.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419866951459E9,null,null,null,0.0,3.0,604.0,251.0,368.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419866393235E9,null,null,null,0.0,3.0,604.0,251.0,368.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41986685179E9,null,null,null,0.0,3.0,604.0,251.0,368.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419864590791E9,null,null,null,2364.0,5.0,4816.0,251.0,113.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.423200282429E9,null,null,null,0.0,1908.0,2546.0,262.0,380.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42320065417E9,null,null,null,0.0,3.0,667.0,262.0,424.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423201322167E9,null,null,null,0.0,3.0,667.0,262.0,424.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200221428E9,null,null,null,0.0,2316.0,2546.0,262.0,0.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42320154217E9,null,null,null,0.0,3.0,717.0,262.0,424.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200202431E9,null,null,null,0.0,2316.0,1766.0,262.0,458.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200741672E9,null,null,null,0.0,3.0,720.0,262.0,424.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200223428E9,null,null,null,0.0,1908.0,2546.0,262.0,380.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200221432E9,null,null,null,0.0,1908.0,2546.0,262.0,0.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42320020164E9,null,null,null,0.0,2316.0,1766.0,262.0,458.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42320034243E9,null,null,null,0.0,1908.0,2546.0,262.0,380.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200362429E9,null,null,null,0.0,1908.0,2546.0,262.0,380.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423199902427E9,null,null,null,0.0,3.0,704.0,262.0,406.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423199882429E9,null,null,null,0.0,3.0,704.0,262.0,406.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200581433E9,null,null,null,0.0,117.0,735.0,262.0,430.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200542453E9,null,null,null,0.0,1377.0,1928.0,262.0,380.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200541433E9,null,null,null,0.0,1377.0,1928.0,262.0,380.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200541429E9,null,null,null,0.0,1908.0,1928.0,262.0,380.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423201642168E9,null,null,null,0.0,3.0,1066.0,262.0,424.0,353.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423201662169E9,null,null,null,0.0,3.0,778.0,262.0,424.0,119.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423199982431E9,null,null,null,0.0,3.0,704.0,262.0,458.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200601432E9,null,null,null,0.0,3.0,667.0,262.0,363.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423201662169E9,null,null,null,0.0,3.0,778.0,262.0,424.0,119.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200543429E9,null,null,null,0.0,1377.0,1928.0,262.0,296.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42320026243E9,null,null,null,0.0,1908.0,2546.0,262.0,380.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200462466E9,null,null,null,0.0,1908.0,2546.0,262.0,380.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200561435E9,null,null,null,0.0,321.0,1007.0,262.0,296.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200002432E9,null,null,null,0.0,3.0,704.0,262.0,458.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200581433E9,null,null,null,0.0,117.0,735.0,262.0,430.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200563429E9,null,null,null,0.0,321.0,1007.0,262.0,430.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423201642168E9,null,null,null,0.0,3.0,1066.0,262.0,424.0,353.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42320020343E9,null,null,null,0.0,2316.0,1766.0,262.0,0.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42320020164E9,null,null,null,0.0,2316.0,1766.0,262.0,458.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423199963429E9,null,null,null,0.0,3.0,704.0,262.0,458.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42320056143E9,null,null,null,0.0,321.0,1928.0,262.0,296.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200422429E9,null,null,null,0.0,1908.0,2546.0,262.0,380.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200601432E9,null,null,null,0.0,3.0,667.0,262.0,363.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42319988143E9,null,null,null,0.0,3.0,704.0,262.0,406.0,134.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423200583429E9,null,null,null,0.0,117.0,735.0,262.0,363.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.417877390866E9,null,null,null,0.0,327.0,1054.0,348.0,355.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878650866E9,null,null,null,0.0,2173.0,2946.0,314.0,364.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417879150866E9,null,null,null,0.0,2288.0,3079.0,314.0,239.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878318866E9,null,null,null,0.0,2257.0,3044.0,314.0,364.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876410863E9,null,null,null,0.0,3.0,756.0,348.0,359.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877858864E9,null,null,null,0.0,3.0,774.0,348.0,422.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877918863E9,null,null,null,0.0,2177.0,2872.0,348.0,354.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878298866E9,null,null,null,0.0,2257.0,3044.0,314.0,107.0,363.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876310863E9,null,null,null,0.0,3.0,812.0,348.0,359.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877370864E9,null,null,null,0.0,2280.0,2842.0,348.0,355.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878718868E9,null,null,null,0.0,3.0,796.0,314.0,361.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876770864E9,null,null,null,0.0,2146.0,2848.0,348.0,107.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417879138864E9,null,null,null,0.0,1667.0,2333.0,314.0,239.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877898867E9,null,null,null,0.0,666.0,1140.0,348.0,133.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878650866E9,null,null,null,0.0,2173.0,2946.0,314.0,364.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876170867E9,null,null,null,0.0,329.0,1111.0,348.0,365.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876150864E9,null,null,null,0.0,2136.0,2939.0,348.0,365.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417879158866E9,null,null,null,0.0,2288.0,3079.0,314.0,363.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877890867E9,null,null,null,0.0,666.0,1140.0,348.0,422.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878110863E9,null,null,null,0.0,2257.0,2959.0,314.0,354.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878710867E9,null,null,null,0.0,3.0,796.0,314.0,299.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878710867E9,null,null,null,0.0,3.0,796.0,314.0,299.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877910864E9,null,null,null,0.0,666.0,2872.0,348.0,133.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876778863E9,null,null,null,0.0,2146.0,2848.0,348.0,355.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877910877E9,null,null,null,0.0,2177.0,2872.0,348.0,133.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877930865E9,null,null,null,0.0,2257.0,2959.0,348.0,354.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878670872E9,null,null,null,0.0,329.0,1093.0,314.0,364.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417879130869E9,null,null,null,0.0,1667.0,2333.0,314.0,361.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876750866E9,null,null,null,0.0,675.0,1136.0,348.0,359.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878698871E9,null,null,null,0.0,237.0,969.0,314.0,299.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878290866E9,null,null,null,0.0,2257.0,3044.0,314.0,354.0,363.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876750866E9,null,null,null,0.0,675.0,1136.0,348.0,359.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877790871E9,null,null,null,0.0,3.0,774.0,348.0,355.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878290867E9,null,null,null,0.0,2257.0,3044.0,314.0,354.0,363.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876790867E9,null,null,null,0.0,2229.0,2926.0,348.0,355.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417879150865E9,null,null,null,0.0,2288.0,3079.0,314.0,239.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876198863E9,null,null,null,0.0,237.0,983.0,348.0,296.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877410864E9,null,null,null,0.0,238.0,942.0,348.0,355.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877430865E9,null,null,null,0.0,3.0,774.0,348.0,355.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876290864E9,null,null,null,0.0,3.0,812.0,348.0,359.0,35.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876218865E9,null,null,null,0.0,3.0,812.0,348.0,359.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876210864E9,null,null,null,0.0,3.0,812.0,348.0,296.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876790863E9,null,null,null,0.0,2146.0,2926.0,348.0,355.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417879130868E9,null,null,null,0.0,1667.0,2333.0,314.0,361.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876758862E9,null,null,null,0.0,675.0,1136.0,348.0,107.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878670875E9,null,null,null,0.0,329.0,1093.0,314.0,364.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877930865E9,null,null,null,0.0,2257.0,2959.0,348.0,354.0,52.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878310864E9,null,null,null,0.0,2257.0,3044.0,314.0,107.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876190864E9,null,null,null,0.0,237.0,983.0,348.0,365.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417878690866E9,null,null,null,0.0,237.0,969.0,314.0,364.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417877410864E9,null,null,null,0.0,238.0,942.0,348.0,355.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876330867E9,null,null,null,0.0,3.0,756.0,348.0,359.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417876210865E9,null,null,null,0.0,3.0,812.0,348.0,296.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
